employee_id,person_type,person_status,ge_hire_date,city,state_name,country_name,function_group,job_function,career_band,industry_focus_name
803517842,EMPLOYEE,A,8/1/2011 0:00,West Chester,Ohio,United States,Enabling,JOB_FUNCTION_21,CAREER_BAND_10,BUSINESS_SEGMENT_4
803517873,EMPLOYEE,A,8/15/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
3999894418,EMPLOYEE,A,8/29/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20256147650,EMPLOYEE,A,8/1/2011 0:00,Springdale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
20991869793,EMPLOYEE,I,8/22/2011 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
3999896417,EMPLOYEE,A,8/8/2011 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_21,CAREER_BAND_4,BUSINESS_SEGMENT_4
2411709970,EMPLOYEE,A,8/29/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
20256166163,EMPLOYEE,A,8/8/2011 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20256166838,EMPLOYEE,A,8/15/2011 0:00,Piedmont,South Carolina,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_4
20991889578,EMPLOYEE,A,8/29/2011 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
3999900225,EMPLOYEE,I,8/23/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20256176192,EMPLOYEE,I,8/29/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
5570365849,EMPLOYEE,A,9/12/2011 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20622506600,EMPLOYEE,A,8/22/2011 0:00,,North Carolina,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_4
20622506698,EMPLOYEE,A,8/24/2011 0:00,Durham,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
20991899571,EMPLOYEE,A,8/29/2011 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
5570368447,EMPLOYEE,A,8/29/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20984545651,EMPLOYEE,A,9/6/2011 0:00,Arkansas City,Kansas,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
3752044374,EMPLOYEE,A,9/20/2011 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
3752044409,EMPLOYEE,A,9/20/2011 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
19301412686,EMPLOYEE,A,9/26/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_10,BUSINESS_SEGMENT_4
19301412778,EMPLOYEE,A,9/12/2011 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_4
12410551690,EMPLOYEE,A,10/3/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
13734129263,EMPLOYEE,A,9/12/2011 0:00,Springdale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
18571617791,EMPLOYEE,A,9/19/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
5661514837,EMPLOYEE,A,10/24/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
12410569413,EMPLOYEE,A,9/26/2011 0:00,Terre Haute,Indiana,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_4
13734142665,EMPLOYEE,A,9/26/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
18571626189,EMPLOYEE,A,9/26/2011 0:00,Norton Shores,Michigan,United States,Enabling,JOB_FUNCTION_21,CAREER_BAND_10,BUSINESS_SEGMENT_4
20995391899,EMPLOYEE,A,9/26/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
3752056805,EMPLOYEE,I,10/24/2011 0:00,Piedmont,South Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
18571652445,EMPLOYEE,A,10/10/2011 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
5403031223,EMPLOYEE,I,10/24/2011 0:00,Baltimore,Maryland,United States,Enabling,JOB_FUNCTION_12,CAREER_BAND_4,BUSINESS_SEGMENT_4
17545656899,EMPLOYEE,A,11/14/2011 0:00,Pinellas Park,Florida,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20851616612,EMPLOYEE,A,12/5/2011 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20851665844,EMPLOYEE,A,12/1/2011 0:00,Petropolis,Rio de Janeiro,Brazil,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_4
19334301889,EMPLOYEE,A,12/5/2011 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14653790493,EMPLOYEE,A,11/28/2011 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
13871308389,EMPLOYEE,A,12/12/2011 0:00,Santa Ana,California,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
7898359985,EMPLOYEE,A,1/9/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20848170189,EMPLOYEE,I,1/3/2012 0:00,Huntsville,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_2,BUSINESS_SEGMENT_4
7898363820,EMPLOYEE,A,1/4/2012 0:00,Newark,Delaware,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
7898364008,EMPLOYEE,A,1/3/2012 0:00,Grand Rapids,Michigan,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
8758465658,EMPLOYEE,A,1/3/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20848199961,EMPLOYEE,A,6/4/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20848200060,EMPLOYEE,A,1/9/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
8758478332,EMPLOYEE,A,1/11/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
6132784048,EMPLOYEE,A,1/10/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20535181837,EMPLOYEE,I,1/12/2012 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
13871341668,EMPLOYEE,A,1/10/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
7022565469,EMPLOYEE,A,1/10/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
13154097625,EMPLOYEE,A,1/11/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
7898378709,EMPLOYEE,A,1/23/2012 0:00,,South Carolina,United States,Enabling,JOB_FUNCTION_8,CAREER_BAND_10,BUSINESS_SEGMENT_4
6132786909,EMPLOYEE,A,2/27/2012 0:00,Lafayette,Indiana,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
20712309649,EMPLOYEE,A,1/3/2012 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_4
20712328776,EMPLOYEE,A,1/12/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
13871368080,EMPLOYEE,I,1/17/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
13871368344,EMPLOYEE,A,1/19/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_10,BUSINESS_SEGMENT_4
13154122734,EMPLOYEE,A,1/17/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
7898393974,EMPLOYEE,A,1/23/2012 0:00,Jacksonville,Florida,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
8758498928,EMPLOYEE,A,1/30/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
8758499220,EMPLOYEE,A,1/23/2012 0:00,Grand Rapids,Michigan,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
16460966591,EMPLOYEE,A,1/30/2012 0:00,Muskegon,Michigan,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
7873571892,EMPLOYEE,A,2/6/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
3932264333,EMPLOYEE,A,3/5/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
18879749646,EMPLOYEE,A,3/19/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20311852303,EMPLOYEE,A,3/12/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14168713612,EMPLOYEE,A,1/12/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
18879768429,EMPLOYEE,A,5/7/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
18686588085,EMPLOYEE,I,3/5/2012 0:00,,California,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
18879777326,EMPLOYEE,I,5/7/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
18686596446,EMPLOYEE,A,5/21/2012 0:00,Jacksonville,Florida,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20311881696,EMPLOYEE,A,3/12/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
10878948522,EMPLOYEE,A,3/12/2012 0:00,Springdale,Ohio,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
14168733980,EMPLOYEE,A,3/12/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20907097227,EMPLOYEE,A,5/14/2012 0:00,Asheville,North Carolina,United States,Enabling,JOB_FUNCTION_6,CAREER_BAND_4,BUSINESS_SEGMENT_4
18879795120,EMPLOYEE,A,3/27/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
18686614948,EMPLOYEE,A,3/19/2012 0:00,Huntsville,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20311900937,EMPLOYEE,A,4/2/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
7873601651,EMPLOYEE,A,3/26/2012 0:00,Greenville,Delaware,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_8
18686632382,EMPLOYEE,A,4/9/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
1113524077,EMPLOYEE,A,5/7/2012 0:00,Asheville,North Carolina,United States,Enabling,JOB_FUNCTION_8,CAREER_BAND_4,BUSINESS_SEGMENT_4
2314056129,EMPLOYEE,A,4/23/2012 0:00,,Florida,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
15002878689,EMPLOYEE,A,3/26/2012 0:00,,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
14269014036,EMPLOYEE,A,6/18/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
1113525127,EMPLOYEE,A,4/9/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20937747687,EMPLOYEE,A,4/16/2012 0:00,Baltimore,Maryland,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_4
20937747786,EMPLOYEE,I,6/11/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
16587188265,EMPLOYEE,A,4/23/2012 0:00,Newark,Delaware,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
16587188581,EMPLOYEE,A,4/23/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
21001601266,EMPLOYEE,A,6/4/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20937757155,EMPLOYEE,A,5/29/2012 0:00,Tukwila,Washington,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
2314059445,EMPLOYEE,A,4/30/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
1113526706,EMPLOYEE,A,4/30/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14269041137,EMPLOYEE,A,4/16/2012 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20937787055,EMPLOYEE,A,4/30/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20937787553,EMPLOYEE,A,4/16/2012 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
90667674,EMPLOYEE,A,5/14/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
14269047929,EMPLOYEE,A,4/13/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
20937797021,EMPLOYEE,I,4/16/2012 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
20937797320,EMPLOYEE,A,5/7/2012 0:00,,Iowa,United States,Enabling,JOB_FUNCTION_12,CAREER_BAND_10,BUSINESS_SEGMENT_4
21001651251,EMPLOYEE,A,4/13/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
1895419740,EMPLOYEE,A,5/16/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
1895419749,EMPLOYEE,A,5/16/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
10621067768,EMPLOYEE,A,5/7/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
10621068122,EMPLOYEE,I,5/14/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
1895420642,EMPLOYEE,A,5/21/2012 0:00,Newark,Delaware,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
1895420660,EMPLOYEE,A,5/21/2012 0:00,Arkansas City,Kansas,United States,Enabling,JOB_FUNCTION_8,CAREER_BAND_4,BUSINESS_SEGMENT_4
1895420670,EMPLOYEE,A,5/14/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
1895420688,EMPLOYEE,I,5/7/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
7190820474,EMPLOYEE,I,5/9/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
1895421563,EMPLOYEE,A,5/14/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
19621938330,EMPLOYEE,A,5/21/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
10621088345,EMPLOYEE,A,6/4/2012 0:00,Grand Rapids,Michigan,United States,Production,JOB_FUNCTION_25,CAREER_BAND_10,BUSINESS_SEGMENT_4
7190830606,EMPLOYEE,A,5/11/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
17953906550,EMPLOYEE,I,5/30/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
10621092996,EMPLOYEE,A,7/23/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
1895426029,EMPLOYEE,I,6/4/2012 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
17953931847,EMPLOYEE,A,6/11/2012 0:00,Grand Rapids,Michigan,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
10621108366,EMPLOYEE,I,6/11/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
11602807478,EMPLOYEE,A,6/11/2012 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20489723152,EMPLOYEE,I,6/13/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
20335330209,EMPLOYEE,A,6/11/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_25,CAREER_BAND_7,BUSINESS_SEGMENT_4
12932843996,EMPLOYEE,A,6/19/2012 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
20925281215,EMPLOYEE,I,7/2/2012 0:00,Peebles,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
10038678923,EMPLOYEE,A,7/2/2012 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
6621281030,EMPLOYEE,A,8/27/2012 0:00,Hooksett,New Hampshire,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
17741920686,EMPLOYEE,A,7/16/2012 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20489762165,EMPLOYEE,A,7/9/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_25,CAREER_BAND_7,BUSINESS_SEGMENT_4
3902292833,EMPLOYEE,A,7/2/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_25,CAREER_BAND_7,BUSINESS_SEGMENT_4
20925310798,EMPLOYEE,A,7/30/2012 0:00,Peebles,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
10845089721,EMPLOYEE,A,2/24/1997 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
10726085893,EMPLOYEE,A,1/2/1998 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
12181366423,EMPLOYEE,A,10/23/1995 0:00,Huntsville,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
4353156357,EMPLOYEE,A,11/29/1999 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20642930593,EMPLOYEE,A,6/19/2000 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
19564706133,EMPLOYEE,I,3/25/1984 0:00,Newark,Delaware,United States,Production,JOB_FUNCTION_16,CAREER_BAND_2,BUSINESS_SEGMENT_4
4735385649,EMPLOYEE,A,1/13/1986 0:00,Pinellas Park,Florida,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
15778698361,EMPLOYEE,A,1/10/2005 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
1401336111,EMPLOYEE,I,4/18/2005 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_6,CAREER_BAND_10,BUSINESS_SEGMENT_4
20542992774,EMPLOYEE,A,1/23/2006 0:00,West Chester,Ohio,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_2,BUSINESS_SEGMENT_4
5397160250,EMPLOYEE,A,10/2/2006 0:00,,Florida,United States,Commercial,JOB_FUNCTION_22,CAREER_BAND_10,BUSINESS_SEGMENT_4
15271845144,EMPLOYEE,A,1/7/2008 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
21026326610,EMPLOYEE,A,7/13/2009 0:00,Miramar,Florida,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20611434571,EMPLOYEE,A,3/26/2012 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
21197327347,EMPLOYEE,I,7/30/2012 0:00,Austin,Texas,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
5973050166,EMPLOYEE,A,8/13/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
10137678455,EMPLOYEE,A,8/22/2012 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
18000964744,EMPLOYEE,I,8/27/2012 0:00,San Ramon,California,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_4
20532541074,EMPLOYEE,A,8/1/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
7792973371,EMPLOYEE,A,8/20/2012 0:00,Vandalia,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
1806090031,EMPLOYEE,A,8/22/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
1806090831,EMPLOYEE,I,8/22/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_4
20305611286,EMPLOYEE,A,8/28/2012 0:00,Huntsville,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
2189245296,EMPLOYEE,A,8/29/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
10094740976,EMPLOYEE,A,8/29/2012 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
20682516790,EMPLOYEE,A,8/27/2012 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
14048469630,EMPLOYEE,A,8/13/2012 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_4
17341044620,EMPLOYEE,A,9/10/2012 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
16397965049,EMPLOYEE,A,,Mississauga,,,,JOB_FUNCTION_12,CAREER_BAND_1,BUSINESS_SEGMENT_10
20197020625,EMPLOYEE,A,9/3/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_4
19235527059,EMPLOYEE,A,9/3/2012 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
21164640058,EMPLOYEE,A,2/4/2013 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
18124697330,EMPLOYEE,A,9/17/2012 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_4
19237482335,EMPLOYEE,A,11/5/2012 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_4
